method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
Mask-SC-3,5,F2-D3,selected_similarity_mean,0.7883612571428571,0.7798278163307062,0.796894697955008,7
Mask-SC-3,5,F2-D3,raw_selected_similarity_mean,0.7883612571428571,0.7798278163307062,0.796894697955008,7
Mask-SC-3,5,F2-D3,threshold_qualified_count,1.0,1.0,1.0,7
Mask-SC-3,5,F2-D3,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,5,F2-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,5,F2-D3,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,6,F3-D3,support_size,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,support_fraction,0.1666666666666667,0.1666666666666667,0.1666666666666667,7
Mask-SC-3,6,F3-D3,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,cap_utilization,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
Mask-SC-3,6,F3-D3,raw_support_size,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,raw_cap_utilization,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
Mask-SC-3,6,F3-D3,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,selected_similarity_mean,0.7857172142857144,0.7753519530139227,0.7960824755575061,7
Mask-SC-3,6,F3-D3,raw_selected_similarity_mean,0.7857172142857144,0.7753519530139227,0.7960824755575061,7
Mask-SC-3,6,F3-D3,threshold_qualified_count,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,6,F3-D3,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,7,F4-D3,support_size,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,support_fraction,0.1428571428571428,0.1428571428571428,0.1428571428571428,7
Mask-SC-3,7,F4-D3,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,cap_utilization,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
Mask-SC-3,7,F4-D3,raw_support_size,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,raw_cap_utilization,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
Mask-SC-3,7,F4-D3,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,selected_similarity_mean,0.8155132085714285,0.8072376784550405,0.8237887386878165,7
Mask-SC-3,7,F4-D3,raw_selected_similarity_mean,0.8155132085714285,0.8072376784550405,0.8237887386878165,7
Mask-SC-3,7,F4-D3,threshold_qualified_count,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,7,F4-D3,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,8,F1-D4,support_size,2.0,2.0,2.0,7
Mask-SC-3,8,F1-D4,support_fraction,0.25,0.25,0.25,7
Mask-SC-3,8,F1-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,8,F1-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-3,8,F1-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,raw_cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,8,F1-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,selected_similarity_mean,0.7767401485714285,0.7683059891359991,0.7851743080068578,7
Mask-SC-3,8,F1-D4,raw_selected_similarity_mean,0.7767401485714285,0.7683059891359991,0.7851743080068578,7
Mask-SC-3,8,F1-D4,threshold_qualified_count,2.0,2.0,2.0,7
Mask-SC-3,8,F1-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,8,F1-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,9,F2-D4,support_size,2.0,2.0,2.0,7
Mask-SC-3,9,F2-D4,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
Mask-SC-3,9,F2-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,9,F2-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-3,9,F2-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,raw_cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,9,F2-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,selected_similarity_mean,0.7830672707142858,0.7724190566225144,0.7937154848060572,7
Mask-SC-3,9,F2-D4,raw_selected_similarity_mean,0.7830672707142858,0.7724190566225144,0.7937154848060572,7
Mask-SC-3,9,F2-D4,threshold_qualified_count,2.0,2.0,2.0,7
Mask-SC-3,9,F2-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,9,F2-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,10,F3-D4,support_size,2.0,2.0,2.0,7
Mask-SC-3,10,F3-D4,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
Mask-SC-3,10,F3-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,10,F3-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-3,10,F3-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,raw_cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,10,F3-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,selected_similarity_mean,0.7729791614285714,0.7643616450432282,0.7815966778139145,7
Mask-SC-3,10,F3-D4,raw_selected_similarity_mean,0.7729791614285714,0.7643616450432282,0.7815966778139145,7
Mask-SC-3,10,F3-D4,threshold_qualified_count,2.0,2.0,2.0,7
Mask-SC-3,10,F3-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,10,F3-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,11,F4-D4,support_size,2.0,2.0,2.0,7
Mask-SC-3,11,F4-D4,support_fraction,0.1818181818181819,0.1818181818181819,0.1818181818181819,7
Mask-SC-3,11,F4-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,11,F4-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-3,11,F4-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,raw_cap_utilization,0.6666666666666669,0.6666666666666669,0.6666666666666669,7
Mask-SC-3,11,F4-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,selected_similarity_mean,0.819519772857143,0.8126246736439329,0.826414872070353,7
Mask-SC-3,11,F4-D4,raw_selected_similarity_mean,0.819519772857143,0.8126246736439329,0.826414872070353,7
Mask-SC-3,11,F4-D4,threshold_qualified_count,2.0,2.0,2.0,7
Mask-SC-3,11,F4-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,11,F4-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,12,F1-D5,support_size,3.0,3.0,3.0,7
Mask-SC-3,12,F1-D5,support_fraction,0.25,0.25,0.25,7
Mask-SC-3,12,F1-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,12,F1-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,selected_similarity_mean,0.7714775880952381,0.765902065984948,0.7770531102055283,7
Mask-SC-3,12,F1-D5,raw_selected_similarity_mean,0.7714775880952381,0.765902065984948,0.7770531102055283,7
Mask-SC-3,12,F1-D5,threshold_qualified_count,3.0,3.0,3.0,7
Mask-SC-3,12,F1-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,12,F1-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,13,F2-D5,support_size,3.0,3.0,3.0,7
Mask-SC-3,13,F2-D5,support_fraction,0.23076923076923078,0.23076923076923075,0.2307692307692308,7
Mask-SC-3,13,F2-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,13,F2-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,selected_similarity_mean,0.7889095842857144,0.779915889897659,0.7979032786737699,7
Mask-SC-3,13,F2-D5,raw_selected_similarity_mean,0.7889095842857143,0.7799158898976589,0.7979032786737698,7
Mask-SC-3,13,F2-D5,threshold_qualified_count,3.0028571428571427,2.997257142857143,3.0084571428571425,7
Mask-SC-3,13,F2-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,13,F2-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,14,F3-D5,support_size,3.0,3.0,3.0,7
Mask-SC-3,14,F3-D5,support_fraction,0.21428571428571436,0.2142857142857143,0.2142857142857144,7
Mask-SC-3,14,F3-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,14,F3-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,selected_similarity_mean,0.77447619,0.762042628351585,0.786909751648415,7
Mask-SC-3,14,F3-D5,raw_selected_similarity_mean,0.77447619,0.762042628351585,0.786909751648415,7
Mask-SC-3,14,F3-D5,threshold_qualified_count,3.0,3.0,3.0,7
Mask-SC-3,14,F3-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,14,F3-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,15,F4-D5,support_size,3.0,3.0,3.0,7
Mask-SC-3,15,F4-D5,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
Mask-SC-3,15,F4-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,15,F4-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,selected_similarity_mean,0.813208060952381,0.8073952388744126,0.8190208830303494,7
Mask-SC-3,15,F4-D5,raw_selected_similarity_mean,0.813208060952381,0.8073952388744126,0.8190208830303494,7
Mask-SC-3,15,F4-D5,threshold_qualified_count,3.0,3.0,3.0,7
Mask-SC-3,15,F4-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,15,F4-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,16,F1-D6,support_size,3.0,3.0,3.0,7
Mask-SC-3,16,F1-D6,support_fraction,0.1875,0.1875,0.1875,7
Mask-SC-3,16,F1-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,16,F1-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,parent_selected,0.9799999999999999,0.9651837926580381,0.9948162073419616,7
Mask-SC-3,16,F1-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,jaccard_stability,0.8102453102453104,0.75015400582004,0.8703366146705809,7
Mask-SC-3,16,F1-D6,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,16,F1-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,raw_same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,16,F1-D6,raw_parent_selected,0.9799999999999999,0.9651837926580381,0.9948162073419616,7
Mask-SC-3,16,F1-D6,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,selected_similarity_mean,0.7972871314285713,0.7901359718097235,0.8044382910474192,7
Mask-SC-3,16,F1-D6,raw_selected_similarity_mean,0.7972871314285713,0.7901359718097235,0.8044382910474192,7
Mask-SC-3,16,F1-D6,threshold_qualified_count,4.0,4.0,4.0,7
Mask-SC-3,16,F1-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,16,F1-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,17,F2-D6,support_size,3.0,3.0,3.0,7
Mask-SC-3,17,F2-D6,support_fraction,0.17647058823529413,0.1764705882352941,0.17647058823529416,7
Mask-SC-3,17,F2-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,17,F2-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,parent_selected,0.9942857142857143,0.9858857142857144,1.0,7
Mask-SC-3,17,F2-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,jaccard_stability,0.8823953823953824,0.8228557182920533,0.9419350464987115,7
Mask-SC-3,17,F2-D6,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,17,F2-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,raw_same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,17,F2-D6,raw_parent_selected,0.9942857142857143,0.9858857142857144,1.0,7
Mask-SC-3,17,F2-D6,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,selected_similarity_mean,0.8285732738095238,0.820162583329345,0.8369839642897027,7
Mask-SC-3,17,F2-D6,raw_selected_similarity_mean,0.8285732738095238,0.820162583329345,0.8369839642897027,7
Mask-SC-3,17,F2-D6,threshold_qualified_count,4.0,4.0,4.0,7
Mask-SC-3,17,F2-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,17,F2-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,18,F3-D6,support_size,3.0,3.0,3.0,7
Mask-SC-3,18,F3-D6,support_fraction,0.1666666666666667,0.1666666666666667,0.1666666666666667,7
Mask-SC-3,18,F3-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,18,F3-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,parent_selected,0.9585714285714285,0.91950498943671,0.997637867706147,7
Mask-SC-3,18,F3-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,jaccard_stability,0.9163059163059162,0.8700337340337781,0.9625780985780542,7
Mask-SC-3,18,F3-D6,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,18,F3-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,raw_same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,18,F3-D6,raw_parent_selected,0.9585714285714285,0.91950498943671,0.997637867706147,7
Mask-SC-3,18,F3-D6,raw_cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,selected_similarity_mean,0.8280092090476191,0.8159561376437702,0.840062280451468,7
Mask-SC-3,18,F3-D6,raw_selected_similarity_mean,0.8280092090476191,0.8159561376437702,0.840062280451468,7
Mask-SC-3,18,F3-D6,threshold_qualified_count,4.0,4.0,4.0,7
Mask-SC-3,18,F3-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-3,18,F3-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-3,19,F4-D6,support_size,3.0,3.0,3.0,7
Mask-SC-3,19,F4-D6,support_fraction,0.15789473684210528,0.15789473684210525,0.1578947368421053,7
Mask-SC-3,19,F4-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,19,F4-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,parent_selected,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,jaccard_stability,0.9256854256854258,0.869783596964825,0.9815872544060266,7
Mask-SC-3,19,F4-D6,cap_utilization,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,raw_support_size,3.0,3.0,3.0,7
Mask-SC-3,19,F4-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,raw_same_family_recall,0.75,0.75,0.75,7
Mask-SC-3,19,F4-D6,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-3,19,F4-D6,raw_cap_utilization,1.0,1.0,1.0,7
